date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-07-06,WNBA,1fbe348b23c9f547e63ce18ccf0888db,2026-07-06T23:40:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:46:46Z,Washington Mystics,Golden State Valkyries,draftkings,180,-218,5.5,-115,-5.5,-105,156.5,-105,-115
2026-07-06,WNBA,1fbe348b23c9f547e63ce18ccf0888db,2026-07-06T23:40:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:47:30Z,Washington Mystics,Golden State Valkyries,fanduel,164,-205,5.5,-114,-5.5,-106,156.5,-110,-110
2026-07-06,WNBA,1fbe348b23c9f547e63ce18ccf0888db,2026-07-06T23:40:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:47:30Z,Washington Mystics,Golden State Valkyries,betrivers,170,-215,5.5,-112,-5.5,-112,157.5,-109,-114
2026-07-06,WNBA,1fbe348b23c9f547e63ce18ccf0888db,2026-07-06T23:40:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:45:28Z,Washington Mystics,Golden State Valkyries,betmgm,180,-220,5.5,-110,-5.5,-110,156.5,-110,-110
2026-07-06,WNBA,9c39120f2059c1fee0df606e5979d967,2026-07-07T00:00:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:47:30Z,Minnesota Lynx,Connecticut Sun,fanduel,-1250,710,-14.5,-112,14.5,-108,165.5,-114,-106
2026-07-06,WNBA,9c39120f2059c1fee0df606e5979d967,2026-07-07T00:00:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:46:46Z,Minnesota Lynx,Connecticut Sun,draftkings,-1350,800,-14.5,-105,14.5,-115,166.5,-105,-115
2026-07-06,WNBA,9c39120f2059c1fee0df606e5979d967,2026-07-07T00:00:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:47:30Z,Minnesota Lynx,Connecticut Sun,betrivers,-1250,700,-14.5,-112,14.5,-110,166.5,-112,-112
2026-07-06,WNBA,9c39120f2059c1fee0df606e5979d967,2026-07-07T00:00:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:45:28Z,Minnesota Lynx,Connecticut Sun,betmgm,-1100,700,-14.5,-110,14.5,-110,166.5,-110,-110
2026-07-06,WNBA,4db4df7b4890e0ebc6a85982f4a85115,2026-07-07T02:10:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:46:46Z,Los Angeles Sparks,Seattle Storm,draftkings,-162,136,-3.5,-110,3.5,-110,174.5,-110,-110
2026-07-06,WNBA,4db4df7b4890e0ebc6a85982f4a85115,2026-07-07T02:10:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:47:30Z,Los Angeles Sparks,Seattle Storm,fanduel,-170,138,-3.5,-118,3.5,-104,174.5,-110,-110
2026-07-06,WNBA,4db4df7b4890e0ebc6a85982f4a85115,2026-07-07T02:10:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:45:28Z,Los Angeles Sparks,Seattle Storm,betmgm,-170,140,,,,,174.5,-105,-115
2026-07-06,WNBA,4db4df7b4890e0ebc6a85982f4a85115,2026-07-07T02:10:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:47:30Z,Los Angeles Sparks,Seattle Storm,betrivers,-180,143,-3.5,-117,3.5,-106,174.5,-107,-117
2026-07-06,WNBA,a5c10cf00d97057ef1bd2f450afb222d,2026-07-08T00:00:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:46:46Z,New York Liberty,Dallas Wings,draftkings,-198,164,-4.5,-115,4.5,-105,174.5,-115,-105
2026-07-06,WNBA,a5c10cf00d97057ef1bd2f450afb222d,2026-07-08T00:00:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:47:30Z,New York Liberty,Dallas Wings,fanduel,-225,180,-5.5,-114,5.5,-106,176.5,-106,-114
2026-07-06,WNBA,2077ab7ab8e6b6e3437a042a329a944f,2026-07-08T02:00:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:46:46Z,Phoenix Mercury,Chicago Sky,draftkings,-170,142,-3.5,-115,3.5,-105,172.5,-110,-110
2026-07-06,WNBA,2077ab7ab8e6b6e3437a042a329a944f,2026-07-08T02:00:00Z,2026-07-06T06:47:46Z,,"Mon, 06 Jul 2026 06:47:46 GMT",2026-07-06T06:47:30Z,Phoenix Mercury,Chicago Sky,fanduel,-162,132,-3.5,-110,3.5,-110,173.5,-106,-114
