date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-04-13,NHL,89b1cd5af8c961cacf717aa39b626f47,2026-04-13T01:08:19Z,2026-04-13T03:22:25Z,,"Mon, 13 Apr 2026 03:22:25 GMT",2026-04-13T03:21:41Z,Calgary Flames,Utah Mammoth,betmgm,-10000,3300,-3.5,210,3.5,-300,5.5,-210,154
2026-04-13,NHL,efd342f9176c794b9effd595260264d0,2026-04-13T23:10:00Z,2026-04-13T03:22:25Z,,"Mon, 13 Apr 2026 03:22:25 GMT",2026-04-13T03:21:41Z,Philadelphia Flyers,Carolina Hurricanes,betmgm,-105,-115,-1.5,225,1.5,-275,6.0,-115,-105
2026-04-13,NHL,f85edd1853a7f222a98966be1584348d,2026-04-13T23:10:00Z,2026-04-13T03:22:25Z,,"Mon, 13 Apr 2026 03:22:25 GMT",2026-04-13T03:21:41Z,Tampa Bay Lightning,Detroit Red Wings,betmgm,-210,170,-1.5,115,1.5,-140,6.0,-118,-102
2026-04-13,NHL,71a2a22f2aeb6a68b093f9d31ffe835a,2026-04-13T23:10:00Z,2026-04-13T03:22:25Z,,"Mon, 13 Apr 2026 03:22:25 GMT",2026-04-13T03:21:41Z,Florida Panthers,New York Rangers,betmgm,-105,-115,-1.5,220,1.5,-275,6.0,-118,-102
2026-04-13,NHL,7c23e65aed95672326f5b51d78a18746,2026-04-13T23:40:00Z,2026-04-13T03:22:25Z,,"Mon, 13 Apr 2026 03:22:25 GMT",2026-04-13T03:21:41Z,Toronto Maple Leafs,Dallas Stars,betmgm,135,-160,1.5,-180,-1.5,145,6.0,-115,-105
2026-04-13,NHL,3f7ae1ea8cc82f1934f0db4da52eb8cb,2026-04-14T00:10:00Z,2026-04-13T03:22:25Z,,"Mon, 13 Apr 2026 03:22:25 GMT",2026-04-13T03:21:41Z,St Louis Blues,Minnesota Wild,betmgm,105,-130,1.5,-225,-1.5,185,6.0,-115,-105
2026-04-13,NHL,472be2fa83d65418ccd23cfe75d5ae49,2026-04-14T00:10:00Z,2026-04-13T03:22:25Z,,"Mon, 13 Apr 2026 03:22:25 GMT",2026-04-13T03:21:41Z,Nashville Predators,San Jose Sharks,betmgm,-155,125,-1.5,154,1.5,-190,6.0,-130,105
2026-04-13,NHL,543fd68bbc58d6300577c48ced1fe675,2026-04-14T00:40:00Z,2026-04-13T03:22:25Z,,"Mon, 13 Apr 2026 03:22:25 GMT",2026-04-13T03:21:41Z,Chicago Blackhawks,Buffalo Sabres,betmgm,170,-210,1.5,-140,-1.5,115,6.0,-125,105
2026-04-13,NHL,63a04dd550f7203005f749be9394826c,2026-04-14T01:40:00Z,2026-04-13T03:22:25Z,,"Mon, 13 Apr 2026 03:22:25 GMT",2026-04-13T03:21:41Z,Edmonton Oilers,Colorado Avalanche,betmgm,-102,-118,1.5,-235,-1.5,190,6.5,-118,-102
2026-04-13,NHL,a4e642bde213d01b2ee7c67659ab1b7f,2026-04-14T01:40:00Z,2026-04-13T03:22:25Z,,"Mon, 13 Apr 2026 03:22:25 GMT",2026-04-13T03:21:41Z,Seattle Kraken,Los Angeles Kings,betmgm,125,-150,1.5,-200,-1.5,165,6.0,-102,-118
2026-04-13,NHL,02cd436c4433adc651fc51ef06898b6d,2026-04-14T02:10:00Z,2026-04-13T03:22:25Z,,"Mon, 13 Apr 2026 03:22:25 GMT",2026-04-13T03:21:41Z,Vegas Golden Knights,Winnipeg Jets,betmgm,-190,154,-1.5,125,1.5,-155,6.0,-110,-110
