date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-07-16,NHL,9de33ce1013f2a3375dbded2c9fbc7d6,2026-09-29T21:10:00Z,2026-07-16T16:21:03Z,,"Thu, 16 Jul 2026 16:21:03 GMT",2026-07-16T16:20:04Z,Carolina Hurricanes,Florida Panthers,draftkings,-130,110,-1.5,190,1.5,-230,6.5,100,-120
2026-07-16,NHL,485b295347cb22f002e014cb87813ed7,2026-09-29T23:10:00Z,2026-07-16T16:21:03Z,,"Thu, 16 Jul 2026 16:21:03 GMT",2026-07-16T16:20:04Z,Toronto Maple Leafs,Montréal Canadiens,draftkings,-115,-105,-1.5,205,1.5,-250,6.5,105,-125
2026-07-16,NHL,ac3cb11040dbdb0d2ccfa53e7d6b6cda,2026-09-30T00:10:00Z,2026-07-16T16:21:03Z,,"Thu, 16 Jul 2026 16:21:03 GMT",2026-07-16T16:20:04Z,Boston Bruins,New York Rangers,draftkings,-135,114,-1.5,180,1.5,-218,5.5,-120,100
2026-07-16,NHL,82c96670ad269b3647066b5e5032e0fd,2026-09-30T02:10:00Z,2026-07-16T16:21:03Z,,"Thu, 16 Jul 2026 16:21:03 GMT",2026-07-16T16:20:04Z,Edmonton Oilers,Vancouver Canucks,draftkings,-265,215,-1.5,100,1.5,-120,6.5,-110,-110
2026-07-16,NHL,deceabd9bfa9fdbfb352546844ecee9b,2026-09-30T02:40:00Z,2026-07-16T16:21:03Z,,"Thu, 16 Jul 2026 16:21:03 GMT",2026-07-16T16:20:04Z,Vegas Golden Knights,Chicago Blackhawks,draftkings,-250,205,-1.5,105,1.5,-125,5.5,-125,105
2026-07-16,NHL,255dd8cc841121349fe98f49791da840,2026-09-30T23:40:00Z,2026-07-16T16:21:03Z,,"Thu, 16 Jul 2026 16:21:03 GMT",2026-07-16T16:20:04Z,Philadelphia Flyers,Pittsburgh Penguins,draftkings,-135,114,-1.5,180,1.5,-218,5.5,-125,105
2026-07-16,NHL,13520f2d7e050ef0f37b2c8ba7ff4a53,2026-10-01T02:10:00Z,2026-07-16T16:21:03Z,,"Thu, 16 Jul 2026 16:21:03 GMT",2026-07-16T16:20:04Z,Colorado Avalanche,Los Angeles Kings,draftkings,-185,154,-1.5,145,1.5,-175,5.5,-120,100
2026-07-16,NHL,4cfafb524b2107d73365ce0709b59dd8,2026-10-01T23:10:00Z,2026-07-16T16:21:03Z,,"Thu, 16 Jul 2026 16:21:03 GMT",2026-07-16T16:20:04Z,Columbus Blue Jackets,Buffalo Sabres,draftkings,-115,-105,-1.5,210,1.5,-258,6.5,120,-142
2026-07-16,NHL,adafb8ad64a5e4413184d98e9c06820d,2026-10-01T23:10:00Z,2026-07-16T16:21:03Z,,"Thu, 16 Jul 2026 16:21:03 GMT",2026-07-16T16:20:04Z,New Jersey Devils,Philadelphia Flyers,draftkings,-155,130,-1.5,170,1.5,-205,5.5,-120,100
2026-07-16,NHL,d0da884cccf9d1c73f498109c9ccbfa5,2026-10-01T23:10:00Z,2026-07-16T16:21:03Z,,"Thu, 16 Jul 2026 16:21:03 GMT",2026-07-16T16:20:04Z,New York Rangers,Tampa Bay Lightning,draftkings,120,-142,1.5,-218,-1.5,180,5.5,-130,110
